flag,lag,bucket_type,bucket,rows_all,n_nn,n_true,k_nn,k_true,threshold,coverage,true_share,base,rate,lift,ci_low,ci_high,events,sufficient,passes
h11_insider_cluster,12,drawdown,10-20,38904,24220,1174,141,8,launch_300,0.6225580917129344,0.04847233691164327,0.005821635012386458,0.0068143100511073255,1.170514818707939,0.5938012608612743,2.299820691188987,8,False,False
h11_insider_cluster,12,drawdown,20-30,28427,25929,1871,129,8,launch_300,0.9121257958982657,0.07215858691040919,0.004975124378109453,0.00427578834847675,0.8594334580438268,0.4358057354332186,1.6913785212666443,8,False,False
h11_insider_cluster,12,drawdown,>30,21977,10408,652,208,13,launch_300,0.47358602175001135,0.06264411990776327,0.019984627209838585,0.019938650306748466,0.9976993865030674,0.5848824859025432,1.691918823716367,13,False,False
h11_insider_cluster,12,mst,0-12,297665,233914,10800,1704,80,launch_300,0.7858297078931014,0.04617081491488325,0.007284728575459357,0.007407407407407408,1.0168405494696575,0.8176306699550325,1.2641368532628126,80,False,False
h11_insider_cluster,12,mst,13-24,33927,33783,1603,125,9,launch_300,0.9957555928906181,0.047449900837699434,0.0037000858419915343,0.0056144728633811605,1.517389893948846,0.7990620307406202,2.874579827619382,9,False,False
h11_insider_cluster,12,mst,>24,61837,28372,1009,146,9,launch_300,0.45881915358118924,0.0355632313548569,0.005145918511208233,0.008919722497522299,1.733358676025361,0.9132870626454045,3.2773231650049195,9,False,False
h13_stage2,0,all,ALL,393429,392969,9730,2587,30,launch_300,0.9988307928495358,0.02476022281655805,0.006583216487814561,0.003083247687564234,0.46834973348837633,0.3282053366032415,0.6680723357710834,30,False,False
h13_stage2,0,drawdown,0-10,304121,303755,8180,1629,23,launch_300,0.998796531643655,0.026929597866701783,0.005362874685190367,0.0028117359413202935,0.5242964093650987,0.34951407024477593,0.7861134004457118,23,False,False
h13_stage2,0,drawdown,10-20,38904,38858,633,167,5,launch_300,0.9988176023031051,0.01629008183643008,0.004297699315456277,0.007898894154818325,1.8379355034007812,0.7861226082223205,4.271128417287133,5,False,False
h13_stage2,0,drawdown,20-30,28427,28388,752,137,2,launch_300,0.9986280648679072,0.026490066225165563,0.004825982809637875,0.0026595744680851063,0.5510948905109488,0.1511929311886205,1.998519604680011,2,False,False
h13_stage2,0,drawdown,>30,21977,21968,165,654,0,launch_300,0.9995904809573645,0.007510924981791697,0.029770575382374362,0.0,0.0,0.0,0.7642401754186356,0,False,False
h13_stage2,0,mst,0-12,297665,297307,7434,2228,17,launch_300,0.9987973056960006,0.025004456672732225,0.007493937243320877,0.0022867904223836427,0.30515206468025746,0.19059392668543723,0.4883140359926315,17,False,False
h13_stage2,0,mst,13-24,33927,33892,719,125,4,launch_300,0.9989683732720253,0.02121444588693497,0.003688186002596483,0.005563282336578581,1.5084061196105703,0.5871492358425043,3.8545519917102458,4,False,False
h13_stage2,0,mst,>24,61837,61770,1577,234,9,launch_300,0.9989165062988179,0.025530192650153796,0.003788246721709568,0.0057070386810399495,1.5065118774693917,0.7933456739127827,2.853816459179948,9,False,False
h13_stage2,3,all,ALL,393429,391838,9509,2563,29,launch_300,0.9959560683121986,0.024267682052276706,0.00654096846145601,0.0030497423493532445,0.466252416186452,0.32477445586820847,0.6690905799246382,29,False,False
h13_stage2,3,drawdown,0-10,304121,302812,7825,1611,23,launch_300,0.9956957921353672,0.02584111593992312,0.005320132623541999,0.002939297124600639,0.5524856864646609,0.36831229370216123,0.8283477458502269,23,False,False
h13_stage2,3,drawdown,10-20,38904,38741,849,164,3,launch_300,0.9958101994653507,0.02191476730079244,0.004233241268939883,0.0035335689045936395,0.8347194691028182,0.28404815056016036,2.441903549974241,3,False,False
h13_stage2,3,drawdown,20-30,28427,28339,600,137,1,launch_300,0.9969043514968164,0.021172236141007092,0.00483432725219662,0.0016666666666666668,0.3447566909975669,0.06087055804221407,1.9401997608904744,1,False,False
h13_stage2,3,drawdown,>30,21977,21946,235,651,2,launch_300,0.9985894344087,0.010708101704182994,0.029663720040098422,0.00851063829787234,0.28690394483119264,0.07878429049098795,1.027996315671447,2,False,False
h13_stage2,3,mst,0-12,297665,296419,7023,2209,20,launch_300,0.9958140863050745,0.023692813213727865,0.007452288820892048,0.002847785846504343,0.3821357323834182,0.24748334650405884,0.5897281133032688,20,False,False
h13_stage2,3,mst,13-24,33927,33842,842,125,4,launch_300,0.9974946208034898,0.0248803262218545,0.003693635127947521,0.004750593824228029,1.2861567695961995,0.500568538329167,3.28963254252902,4,False,False
h13_stage2,3,mst,>24,61837,61577,1644,229,5,launch_300,0.9957953975775021,0.026698280202023483,0.0037189210257076505,0.0030413625304136255,0.8178077752632307,0.34950096386789103,1.9091518851447729,5,False,False
h13_stage2,6,all,ALL,393429,388531,9309,2503,29,launch_300,0.9875504856022307,0.023959478136879684,0.006442214392159184,0.003115264797507788,0.4835704942231316,0.3368403550064796,0.6939310045538845,29,False,False
h13_stage2,6,drawdown,0-10,304121,299985,7447,1562,21,launch_300,0.9864001499403198,0.024824574562061438,0.005206927013017317,0.0028199274875788907,0.5415723094502903,0.3543758333520984,0.8272272561407386,21,False,False
h13_stage2,6,drawdown,10-20,38904,38470,1051,160,0,launch_300,0.988844334772774,0.027319989602287497,0.004159085001299714,0.0,0.0,0.0,0.8756109858927583,0,False,False
h13_stage2,6,drawdown,20-30,28427,28239,524,137,3,launch_300,0.9933865691068351,0.018555897871737666,0.004851446580969581,0.0057251908396946565,1.1800997381177913,0.4017260026214558,3.4414009407853268,3,False,False
h13_stage2,6,drawdown,>30,21977,21837,287,644,5,launch_300,0.9936297037812258,0.013142830974950772,0.029491230480377342,0.017421602787456445,0.590738416257277,0.2530869017117924,1.3606497361235586,5,False,False
h13_stage2,6,mst,0-12,297665,293748,6801,2156,18,launch_300,0.9868409117632237,0.023152498059561256,0.007339624439996187,0.002646669607410675,0.3606001409265635,0.22819287119391063,0.5695140922954343,18,False,False
h13_stage2,6,mst,13-24,33927,33694,874,125,3,launch_300,0.9931323134966251,0.025939336380364456,0.0037098593221345046,0.003432494279176201,0.9252356979405034,0.3148447369875478,2.7070960673938687,3,False,False
h13_stage2,6,mst,>24,61837,61089,1634,222,8,launch_300,0.9879036822614292,0.026747859680138812,0.0036340421352452977,0.004895960832313341,1.3472493301134671,0.6832402893324708,2.6503466243734866,8,False,False
h13_stage2,12,all,ALL,393429,379718,9471,2331,44,launch_300,0.9651500016521405,0.02494219394392681,0.006138766136975334,0.004645760743321719,0.7567906383237394,0.5640720142056722,1.0149410866089532,44,False,False
h13_stage2,12,drawdown,0-10,304121,292590,7865,1434,31,launch_300,0.9620841704453161,0.02688061792952596,0.004901056085307085,0.003941513032422123,0.8042170837910662,0.5668665637705859,1.1403907329312821,31,False,False
h13_stage2,12,drawdown,10-20,38904,37768,847,150,4,launch_300,0.9707999177462472,0.022426392713408176,0.003971616183012074,0.004722550177095631,1.1890751672569853,0.4627824294410265,3.0414208849015547,4,False,False
h13_stage2,12,drawdown,20-30,28427,27958,378,135,1,launch_300,0.9835016005909875,0.013520280420630946,0.004828671578796766,0.0026455026455026454,0.5478737997256515,0.09674481036136018,3.0714404957281607,1,False,False
h13_stage2,12,drawdown,>30,21977,21402,381,612,8,launch_300,0.9738362833871775,0.017802074572469864,0.028595458368376788,0.02099737532808399,0.7342905666203489,0.3733900848842858,1.4296055968760428,8,False,False
h13_stage2,12,mst,0-12,297665,286668,7120,2009,40,launch_300,0.9630557841869215,0.02483709378095916,0.007008106939037493,0.0056179775280898875,0.8016398118578755,0.5891150946576277,1.0902451219663216,40,False,False
h13_stage2,12,mst,13-24,33927,33300,754,112,1,launch_300,0.9815191440445663,0.02264264264264264,0.0033633633633633636,0.001326259946949602,0.3943255020841227,0.06961954305025134,2.222140665070306,1,False,False
h13_stage2,12,mst,>24,61837,59750,1597,210,3,launch_300,0.9662499797855653,0.026728033472803347,0.003514644351464435,0.001878522229179712,0.5344843009213704,0.18183011867718807,1.5673308345474117,3,False,False
h14_vol_contraction,0,all,ALL,393429,393336,38409,2597,261,launch_300,0.9997636168152322,0.09764933797059003,0.006602497610185693,0.006795282355697883,1.0291987603622574,0.9120151250447566,1.1613230191242672,261,True,False
h14_vol_contraction,0,drawdown,0-10,304121,304043,27585,1638,164,launch_300,0.9997435231371724,0.0907272984413389,0.005387395861769552,0.005945260105129599,1.1035498889767514,0.9474544875599696,1.285183409194465,164,True,False
h14_vol_contraction,0,drawdown,10-20,38904,38898,4154,168,10,launch_300,0.9998457742134484,0.10679212298832845,0.004318988122782663,0.002407318247472316,0.5573801499415365,0.30288542612194724,1.0247624090072935,10,False,False
h14_vol_contraction,0,drawdown,20-30,28427,28421,3580,137,17,launch_300,0.9997889330566011,0.12596319622814117,0.004820379296998698,0.0047486033519553075,0.985109896831546,0.615505769914567,1.5749670538010396,17,False,False
h14_vol_contraction,0,drawdown,>30,21977,21974,3090,654,70,launch_300,0.9998634936524549,0.14062073359424776,0.02976244652771457,0.022653721682847898,0.7611511930564215,0.6037764503140399,0.9583543525137357,70,False,False
h14_vol_contraction,0,mst,0-12,297665,297593,26919,2236,224,launch_300,0.9997581173466816,0.09045575668782532,0.0075136175918116355,0.008321260076525875,1.1074904964014152,0.972108887729396,1.2615461170484015,224,True,False
h14_vol_contraction,0,mst,13-24,33927,33921,4734,125,12,launch_300,0.9998231497037757,0.13955956487131865,0.003685032870493205,0.0025348542458808617,0.6878783269961977,0.3936654399574929,1.2010018952140586,12,False,False
h14_vol_contraction,0,mst,>24,61837,61822,6756,236,25,launch_300,0.9997574267833175,0.10928148555530394,0.0038174112775387404,0.003700414446417999,0.9693517877392098,0.6569347722433232,1.4295314407504476,25,False,False
h14_vol_contraction,3,all,ALL,393429,393150,37879,2594,206,launch_300,0.9992908504456967,0.09634745008266565,0.006597990588833778,0.005438369545130548,0.8242463325628662,0.7193455582996638,0.9443488141139088,206,True,False
h14_vol_contraction,3,drawdown,0-10,304121,303899,27404,1635,135,launch_300,0.9992700273904137,0.09017469619840802,0.005380076933454865,0.004926288133119253,0.9156538454842861,0.7739453294991507,1.0831571951079366,135,True,False
h14_vol_contraction,3,drawdown,10-20,38904,38883,5181,168,14,launch_300,0.9994602097470697,0.133245891520716,0.004320654270503819,0.0027021810461300907,0.6254101524802161,0.3727114808465542,1.0486611873487912,14,False,False
h14_vol_contraction,3,drawdown,20-30,28427,28399,3334,137,12,launch_300,0.9990150209308052,0.11739849994718124,0.004824113525124124,0.003599280143971206,0.7461018745156078,0.4270570720343629,1.3019977535554064,12,False,False
h14_vol_contraction,3,drawdown,>30,21977,21969,1960,654,45,launch_300,0.9996359830732129,0.08921662342391552,0.02976922026491875,0.02295918367346939,0.7712390001872309,0.577871330581403,1.0272980513061618,45,False,False
h14_vol_contraction,3,mst,0-12,297665,297439,26925,2234,181,launch_300,0.9992407572270842,0.09052276265049304,0.007510783723721503,0.006722376973073352,0.895030028869277,0.7741191741171584,1.0346785142387893,181,True,False
h14_vol_contraction,3,mst,13-24,33927,33908,5145,125,8,launch_300,0.9994399740619565,0.15173410404624277,0.0036864456765365104,0.001554907677356657,0.4217904761904762,0.21378689209059046,0.831549917162282,8,False,False
h14_vol_contraction,3,mst,>24,61837,61803,5809,235,17,launch_300,0.9994501673755195,0.09399220102584017,0.003802404414025209,0.002926493372353245,0.7696428506023302,0.4807531747453502,1.2313151314710977,17,False,False
h14_vol_contraction,6,all,ALL,393429,392680,37743,2581,209,launch_300,0.9980962257484832,0.09611643068147092,0.006572781908933483,0.005537450653101237,0.8424820311738836,0.7359851685200388,0.9642908172677352,209,True,False
h14_vol_contraction,6,drawdown,0-10,304121,303519,28851,1626,142,launch_300,0.9980205247253561,0.09505500479376909,0.005357160507249958,0.004921839797580673,0.9187404019199805,0.7798134112670478,1.0822737088490366,142,True,False
h14_vol_contraction,6,drawdown,10-20,38904,38824,3314,166,16,launch_300,0.9979436561793131,0.08535957139913455,0.004275705749021224,0.004828002414001207,1.129170877838451,0.6955689058319121,1.830948178860767,16,False,False
h14_vol_contraction,6,drawdown,20-30,28427,28374,3661,137,13,launch_300,0.9981355753333099,0.12902657362374004,0.004828363995206879,0.0035509423654739142,0.7354338589631887,0.4300446706408344,1.256371882650143,13,False,False
h14_vol_contraction,6,drawdown,>30,21977,21963,1917,652,38,launch_300,0.9993629703781226,0.08728315803851933,0.029686290579611165,0.0198226395409494,0.6677371660090056,0.48762757714407967,0.9125431987139331,38,False,False
h14_vol_contraction,6,mst,0-12,297665,297077,27784,2223,174,launch_300,0.9980246249979003,0.09352457443693049,0.007482908471541048,0.006262597178232076,0.8369201897965138,0.721751753836252,0.9703316555455611,174,True,False
h14_vol_contraction,6,mst,13-24,33927,33881,4257,125,14,launch_300,0.9986441477289475,0.1256456421002922,0.003689383430241138,0.003288700963119568,0.8913958186516326,0.5312720313320914,1.4942818012020846,14,False,False
h14_vol_contraction,6,mst,>24,61837,61722,5702,233,21,launch_300,0.9981402720054336,0.092381970772172,0.0037749910890768285,0.0036829182742897227,0.9756097928142071,0.6384621651442597,1.4897886053168259,21,False,False
h14_vol_contraction,12,all,ALL,393429,386767,36220,2465,193,launch_300,0.9830668303556678,0.09364811372221518,0.006373346226539493,0.005328547763666483,0.8360675184219044,0.7263783010270233,0.9622186758783927,193,True,False
h14_vol_contraction,12,drawdown,0-10,304121,298509,26690,1531,127,launch_300,0.9815468185360432,0.0894110395331464,0.005128823586558529,0.0047583364556013485,0.9277637211137184,0.7801013330549015,1.1032177712453513,127,True,False
h14_vol_contraction,12,drawdown,10-20,38904,38316,3973,155,10,launch_300,0.9848858729179519,0.10369036433865748,0.0040453074433656954,0.0025169896803423106,0.6221998489806192,0.338115009605675,1.1438672862423147,10,False,False
h14_vol_contraction,12,drawdown,20-30,28427,28172,4025,137,21,launch_300,0.9910296549055475,0.1428723555303138,0.004862984523640494,0.0052173913043478265,1.0728784512853065,0.7022648695088495,1.6375169676048826,21,False,False
h14_vol_contraction,12,drawdown,>30,21977,21770,1532,642,35,launch_300,0.9905810620193839,0.07037207165824529,0.02949012402388608,0.022845953002610966,0.7746984374872908,0.5585697490719843,1.071766866897409,35,False,False
h14_vol_contraction,12,mst,0-12,297665,292337,24789,2127,150,launch_300,0.9821006836544438,0.08479597177230389,0.007275849447726425,0.0060510710395740045,0.8316652348358936,0.7090896174028103,0.9752785506998597,150,True,False
h14_vol_contraction,12,mst,13-24,33927,33592,4742,120,15,launch_300,0.9901258584608129,0.14116456299118837,0.00357227911407478,0.0031632222690847742,0.8854913538591311,0.5368952474415519,1.4592423124796372,15,False,False
h14_vol_contraction,12,mst,>24,61837,60838,6689,218,28,launch_300,0.9838446237689409,0.10994773003714783,0.0035832867615634965,0.004185976977126625,1.1681948042863746,0.808701589725804,1.6865254620669874,28,False,False
h15_near_high,0,all,ALL,393429,390561,202715,2536,533,launch_300,0.9927102475923228,0.5190354387662874,0.00649322384979555,0.0026293071553659076,0.4049309274080695,0.37202052181569106,0.4407443654150676,533,True,False
h15_near_high,0,drawdown,0-10,304121,301710,171849,1588,428,launch_300,0.9920722344067,0.5695833747638461,0.005263332339001028,0.002490558571769402,0.47319044501797625,0.4304805599349934,0.5201261404364709,428,True,False
h15_near_high,0,drawdown,10-20,38904,38645,16036,161,33,launch_300,0.9933425868805265,0.4149566567473153,0.004166127571484021,0.002057869792965827,0.49395265931158006,0.35182499556011265,0.6933299184639883,33,False,False
h15_near_high,0,drawdown,20-30,28427,28292,12427,137,33,launch_300,0.9952509937735252,0.4392407747773222,0.004842358263820161,0.0026555081676993644,0.5483915115368644,0.39062785762081237,0.7696335771502829,33,False,False
h15_near_high,0,drawdown,>30,21977,21914,2403,650,39,launch_300,0.9971333667015516,0.1096559277174409,0.02966140366888747,0.016229712858926344,0.5471660424469413,0.40102772661091934,0.7453669989531051,39,False,False
h15_near_high,0,mst,0-12,297665,295379,148627,2186,427,launch_300,0.9923202257571431,0.5031738884619421,0.007400661522992494,0.0028729638625552556,0.3882036563392996,0.35313138519807685,0.4267482022855063,427,True,False
h15_near_high,0,mst,13-24,33927,33786,20346,125,37,launch_300,0.9958440180387302,0.6022020955425325,0.0036997572959213874,0.0018185392706183032,0.49152934237687995,0.3566993899496635,0.6771962441082324,37,False,False
h15_near_high,0,mst,>24,61837,61396,33742,225,69,launch_300,0.9928683474295324,0.5495797771841814,0.003664733858883315,0.0020449291683954716,0.5580020943235927,0.44104379111732794,0.7058956483309634,69,False,False
