flag,lag,bucket_type,bucket,rows_all,n_nn,n_true,k_nn,k_true,threshold,coverage,true_share,base,rate,lift,ci_low,ci_high,events,sufficient,passes,window,confirm
h10_sponsorship,0,drawdown,10-20,34770,33341,1745,444,34,launch_300,0.9589013517400058,0.052337962268678206,0.013316937104465973,0.019484240687679084,1.4631172719997936,1.0495123803153674,2.0352403268502752,34,False,False,holdout,False
h10_sponsorship,0,drawdown,20-30,2498,2489,152,34,5,launch_300,0.9963971176941553,0.061068702290076333,0.013660104459622338,0.03289473684210526,2.4080882352941178,1.0344665487622273,5.467501654891701,5,False,False,holdout,False
h10_sponsorship,0,mst,0-12,121373,115988,6810,1321,102,launch_300,0.955632636583095,0.05871297030727317,0.011389109218194986,0.014977973568281937,1.3151137004071805,1.0847591102808871,1.5934864892125238,102,True,False,holdout,False
h10_sponsorship,0,mst,13-24,14356,13669,789,282,29,launch_300,0.9521454444134857,0.0577218523666691,0.02063062403979808,0.036755386565272496,1.7815935424138645,1.2462832892328208,2.534493251318663,29,False,False,holdout,False
h10_sponsorship,3,all,ALL,135729,129001,7693,1582,135,launch_300,0.9504306375203531,0.05963519662638274,0.012263470825807551,0.017548420642142206,1.4309505760157946,1.2105852390799379,1.6905852865564472,135,True,False,holdout,False
h10_sponsorship,3,drawdown,0-10,98461,93912,5845,1120,94,launch_300,0.9537989660880958,0.06223911747167561,0.011926058437686345,0.01608212147134303,1.348485885372113,1.1035123245840903,1.6467599199765295,94,False,False,holdout,False
h10_sponsorship,3,drawdown,10-20,34770,32605,1707,428,37,launch_300,0.9377336784584411,0.05235393344579052,0.013126821039717835,0.021675454012888107,1.6512340609584504,1.201057728177138,2.265046645136316,37,False,False,holdout,False
h10_sponsorship,3,drawdown,20-30,2498,2484,141,34,4,launch_300,0.9943955164131305,0.05676328502415459,0.013687600644122383,0.028368794326241134,2.072590738423029,0.8099444412237257,5.1629521411587875,4,False,False,holdout,False
h10_sponsorship,3,mst,0-12,121373,114951,6893,1287,104,launch_300,0.9470887264877691,0.059964680603039555,0.011196074849283607,0.015087770201653852,1.3475946172885098,1.113626650636444,1.6298099141052298,104,True,False,holdout,False
h10_sponsorship,3,mst,13-24,14356,14050,800,295,31,launch_300,0.9786848704374478,0.05693950177935943,0.02099644128113879,0.03875,1.845550847457627,1.3064842319948542,2.594582252187405,31,False,False,holdout,False
h10_sponsorship,6,all,ALL,135729,128320,7618,1581,135,launch_300,0.9454132867699607,0.05936720698254364,0.012320760598503741,0.017721186663166185,1.438319211016752,1.216834189951813,1.6992614934267356,135,True,False,holdout,False
h10_sponsorship,6,drawdown,0-10,98461,92920,5628,1117,94,launch_300,0.9437239109901382,0.06056823073611709,0.012021093413689196,0.016702203269367447,1.389407992649618,1.1370587915965658,1.6966034018206984,94,False,False,holdout,False
h10_sponsorship,6,drawdown,10-20,34770,32968,1841,430,36,launch_300,0.948173712970952,0.05584202863382674,0.013042950740111624,0.01955458989679522,1.4992458598082437,1.0854854371442701,2.066409803981991,36,False,False,holdout,False
h10_sponsorship,6,drawdown,20-30,2498,2432,149,34,5,launch_300,0.9735788630904724,0.06126644736842105,0.013980263157894737,0.03355704697986577,2.4003158310303987,1.0312471299006603,5.446520217984992,5,False,False,holdout,False
h10_sponsorship,6,mst,0-12,121373,114305,6863,1288,106,launch_300,0.9417662906906807,0.06004111806132715,0.011268098508376711,0.015445140609063091,1.37069627121037,1.1347951773893472,1.6547102592154947,106,True,False,holdout,False
h10_sponsorship,6,mst,13-24,14356,14015,755,293,29,launch_300,0.9762468654221231,0.05387085265786657,0.020906171958615768,0.038410596026490065,1.8372849942363765,1.285512766123877,2.612597840119081,29,False,False,holdout,False
h10_sponsorship,12,all,ALL,135729,124198,7240,1520,110,launch_300,0.915043947866705,0.05829401439636709,0.012238522359458284,0.015193370165745856,1.2414382814771736,1.0313248539348867,1.4935659781008104,110,True,False,holdout,False
h10_sponsorship,12,drawdown,0-10,98461,90064,5318,1082,75,launch_300,0.9147175023613411,0.059046899982234856,0.012013679161485167,0.014103046257991726,1.1739156729942393,0.9377971705957201,1.4684233584503346,75,False,False,holdout,False
h10_sponsorship,12,drawdown,10-20,34770,31788,1784,408,32,launch_300,0.9142364106988783,0.056121806971184095,0.012835032087580219,0.017937219730941704,1.3975204431548405,0.9921454884287984,1.964295506608149,32,False,False,holdout,False
h10_sponsorship,12,drawdown,20-30,2498,2346,138,30,3,launch_300,0.9391513210568455,0.058823529411764705,0.01278772378516624,0.021739130434782608,1.7,0.5802747939240271,4.845516019193668,3,False,False,holdout,False
h10_sponsorship,12,mst,0-12,121373,110903,6584,1247,88,launch_300,0.9137369925766027,0.05936719475577757,0.011244060124613401,0.013365735115431349,1.1886929603100904,0.9660220131664023,1.461837308706025,88,False,False,holdout,False
h10_sponsorship,12,mst,13-24,14356,13295,656,273,22,launch_300,0.9260936193925885,0.04934185784129372,0.020534035351635952,0.03353658536585366,1.6332194228535695,1.0835541474203754,2.447387250419768,22,False,False,holdout,False
inv_h15_near_high,0,all,ALL,135729,134170,81715,1664,1291,launch_300,0.9885138769165027,0.6090407691734366,0.012402176343444883,0.015798812947439272,1.2738742386766388,1.2067495381152453,1.3446694958884249,1291,True,False,holdout,False
inv_h15_near_high,0,drawdown,0-10,98461,97265,54736,1173,871,launch_300,0.987853058571414,0.5627512465943556,0.012059836529070066,0.01591274481145864,1.3194826292297737,1.235329008676215,1.4092700945608152,871,True,False,holdout,False
inv_h15_near_high,0,drawdown,10-20,34770,34435,24765,457,387,launch_300,0.9903652574058096,0.7191810657760999,0.013271380862494554,0.015626892792247122,1.1774880816215092,1.066626458268046,1.299670694830898,387,True,False,holdout,False
inv_h15_near_high,0,drawdown,20-30,2498,2470,2214,34,33,launch_300,0.988791032826261,0.8963562753036437,0.013765182186234818,0.014905149051490514,1.082815239917105,0.7724445471743202,1.5152647709795077,33,False,False,holdout,False
inv_h15_near_high,0,mst,0-12,121373,119875,74210,1363,1101,launch_300,0.9876578810773401,0.6190615224191867,0.011370177267987487,0.01483627543457755,1.3048411722083522,1.2305190964260093,1.3835806035556268,1101,True,False,holdout,False
inv_h15_near_high,0,mst,13-24,14356,14295,7505,301,190,launch_300,0.99575090554472,0.5250087443161945,0.02105631339629241,0.02531645569620253,1.2023213760040372,1.044722903199619,1.3829859976610186,190,True,False,holdout,False
inv_h15_near_high,3,all,ALL,135729,132471,80162,1643,1226,launch_300,0.9759962867183873,0.6051286696710978,0.012402714556393475,0.015294029590080088,1.23311953367468,1.1664728929249384,1.3035115765238103,1226,True,False,holdout,False
inv_h15_near_high,3,drawdown,0-10,98461,96119,54892,1167,847,launch_300,0.9762139324199429,0.5710837607548975,0.012141199970869442,0.01543029949719449,1.2709039908918915,1.1887275926792213,1.3586661376449345,847,True,False,holdout,False
inv_h15_near_high,3,drawdown,10-20,34770,33932,23155,444,347,launch_300,0.9758987633016969,0.6823942001650359,0.013084993516444654,0.014985964154610235,1.1452786839960236,1.0316832747364557,1.2711708377715116,347,True,False,holdout,False
inv_h15_near_high,3,drawdown,20-30,2498,2420,2115,32,32,launch_300,0.9687750200160128,0.8739669421487604,0.013223140495867768,0.015130023640661938,1.144208037825059,0.8120322402900831,1.6093430383524308,32,False,False,holdout,False
inv_h15_near_high,3,mst,0-12,121373,118227,71800,1342,1034,launch_300,0.974079902449474,0.6073062836746259,0.01135104502355638,0.014401114206128133,1.2687038220923328,1.1941893017962282,1.3477957579371391,1034,True,False,holdout,False
inv_h15_near_high,3,mst,13-24,14356,14244,8362,301,192,launch_300,0.9921983839509613,0.587054198258916,0.02113170457736591,0.02296101411145659,1.0865670598125834,0.9446962432148963,1.2491696232560812,192,True,False,holdout,False
inv_h15_near_high,6,all,ALL,135729,130678,80058,1624,1275,launch_300,0.9627861400290284,0.612635638745619,0.012427493533724117,0.015925953683579405,1.2815097139549194,1.2135756671808928,1.3531816709182223,1275,True,False,holdout,False
inv_h15_near_high,6,drawdown,0-10,98461,95007,55457,1160,894,launch_300,0.9649201206569098,0.5837148841664298,0.012209626659088278,0.016120597940746884,1.3203186625487406,1.237174999919902,1.4089523521853116,894,True,False,holdout,False
inv_h15_near_high,6,drawdown,10-20,34770,33308,23072,434,357,launch_300,0.9579522576934139,0.6926864416956887,0.013029902726071815,0.015473300970873786,1.187522370363742,1.07133855254579,1.3160868875379534,357,True,False,holdout,False
inv_h15_near_high,6,drawdown,20-30,2498,2363,1529,30,24,launch_300,0.9459567654123299,0.6470588235294118,0.012695725772323318,0.015696533682145193,1.2363636363636363,0.8326007338677065,1.8313270243212547,24,False,False,holdout,False
inv_h15_near_high,6,mst,0-12,121373,116475,71474,1323,1070,launch_300,0.9596450610926648,0.6136424125348787,0.011358660656793303,0.014970478775498782,1.3179792255300231,1.241865514161892,1.3986827584750856,1070,True,False,holdout,False
inv_h15_near_high,6,mst,13-24,14356,14203,8584,301,205,launch_300,0.9893424352187239,0.6043793564739843,0.021192705766387383,0.023881640260950607,1.126880188127181,0.9842273266929435,1.2896318753790703,205,True,False,holdout,False
inv_h15_near_high,12,all,ALL,135729,126903,78034,1557,1232,launch_300,0.9349733660455761,0.6149106010102204,0.012269213493770833,0.015787989850577954,1.286797222869553,1.2174303863108054,1.3600494955199967,1232,True,False,holdout,False
inv_h15_near_high,12,drawdown,0-10,98461,92750,59419,1133,925,launch_300,0.9419973390479479,0.6406361185983828,0.012215633423180593,0.015567411097460408,1.2743842712175224,1.1954265651835865,1.358469293787504,925,True,False,holdout,False
inv_h15_near_high,12,drawdown,10-20,34770,31886,17403,395,286,launch_300,0.9170549324129997,0.5457881201781346,0.01238788182901587,0.016433948169855772,1.3266148641620787,1.1825235207084612,1.4879354016106225,286,True,False,holdout,False
inv_h15_near_high,12,drawdown,20-30,2498,2267,1212,29,21,launch_300,0.9075260208166533,0.5346272606969563,0.012792236435818262,0.017326732673267328,1.3544725162171392,0.8880655140981418,2.0593068315080405,21,False,False,holdout,False
inv_h15_near_high,12,mst,0-12,121373,112811,68805,1259,993,launch_300,0.9294571280268263,0.6099139268333762,0.011160259194582089,0.014432090691083498,1.2931680563556953,1.2157129379630416,1.375481176138282,993,True,False,holdout,False
inv_h15_near_high,12,mst,13-24,14356,14092,9229,298,239,launch_300,0.9816104764558373,0.6549105875674142,0.021146749929037752,0.025896630187452595,1.2246151429583287,1.0804586984711542,1.387427659868359,239,True,False,holdout,False
inv_h21_no_dilution,0,all,ALL,135729,127649,52071,1579,901,launch_300,0.9404696122420412,0.40792328964582564,0.01236985796990184,0.017303297420829252,1.398827493648786,1.3111196766005337,1.492292464702166,901,True,False,holdout,False
inv_h21_no_dilution,0,drawdown,0-10,98461,93168,38092,1138,650,launch_300,0.9462426747646276,0.4088528250042933,0.012214494246951743,0.017063950435787043,1.3970247224968428,1.2944647766742836,1.507558420791754,650,True,False,holdout,False
inv_h21_no_dilution,0,drawdown,10-20,34770,32206,13048,411,236,launch_300,0.9262582686223756,0.4051418990250264,0.012761597217909705,0.018087063151440833,1.4173040288450207,1.2489195632675338,1.607917393112304,236,True,False,holdout,False
inv_h21_no_dilution,0,drawdown,20-30,2498,2275,931,30,15,launch_300,0.910728582866293,0.40923076923076923,0.013186813186813187,0.01611170784103115,1.2218045112781957,0.7422461839955593,2.0029365498796157,15,False,False,holdout,False
inv_h21_no_dilution,0,mst,0-12,121373,113526,47063,1275,724,launch_300,0.9353480592883096,0.4145570177756637,0.011230907457322551,0.01538363470242016,1.3697588339034912,1.2742172056204153,1.472344056871049,724,True,False,holdout,False
inv_h21_no_dilution,0,mst,13-24,14356,14123,5008,304,177,launch_300,0.9837698523265533,0.3545988812575232,0.021525171705728246,0.03534345047923323,1.6419590497309569,1.4204399768837623,1.8965694583834878,177,True,False,holdout,True
inv_h21_no_dilution,3,all,ALL,135729,125722,51134,1548,895,launch_300,0.9262722041715478,0.4067227692846121,0.012312880800496332,0.017503031251222278,1.4215220251719427,1.3321107414554245,1.5168206433140499,895,True,False,holdout,False
inv_h21_no_dilution,3,drawdown,0-10,98461,91941,37216,1128,650,launch_300,0.9337808878642305,0.4047813271554584,0.012268737559956928,0.017465606190885642,1.4235862577980647,1.3190953677515846,1.5361957276335187,650,True,False,holdout,False
inv_h21_no_dilution,3,drawdown,10-20,34770,31548,12940,392,230,launch_300,0.9073339085418464,0.4101686319259541,0.012425510333460125,0.01777434312210201,1.4304718796328424,1.2584367133881933,1.6255426219820481,230,True,False,holdout,False
inv_h21_no_dilution,3,drawdown,20-30,2498,2233,978,28,15,launch_300,0.8939151321056845,0.43797581728616214,0.012539184952978056,0.015337423312883436,1.223159509202454,0.7429829766613733,2.005787022171652,15,False,False,holdout,False
inv_h21_no_dilution,3,mst,0-12,121373,111717,46092,1247,720,launch_300,0.920443591243522,0.4125782110153334,0.01116213288935435,0.015620932048945588,1.3994576308837645,1.3015939591696737,1.5045540386400604,720,True,False,holdout,False
inv_h21_no_dilution,3,mst,13-24,14356,14005,5042,301,175,launch_300,0.9755502925606019,0.36001428061406643,0.021492324169939306,0.034708449028163425,1.6149230187356438,1.3958400058243559,1.866969611324509,175,True,False,holdout,True
inv_h21_no_dilution,6,all,ALL,135729,123810,50236,1514,886,launch_300,0.9121853104347634,0.4057507471125111,0.012228414506098054,0.01763675451867187,1.4422764709093554,1.3511205559790975,1.5394646726367525,886,True,False,holdout,False
inv_h21_no_dilution,6,drawdown,0-10,98461,90524,36350,1108,648,launch_300,0.9193894029107972,0.40155096990853256,0.012239847996111528,0.01782668500687758,1.4564466006882546,1.349402634005221,1.5718159273829326,648,True,False,holdout,False
inv_h21_no_dilution,6,drawdown,10-20,34770,31075,12946,378,221,launch_300,0.8937302272073626,0.41660498793242157,0.012164119066773935,0.017070909933570216,1.4033823444065991,1.231370934165346,1.5989477419823106,221,True,False,holdout,False
inv_h21_no_dilution,6,drawdown,20-30,2498,2211,940,28,17,launch_300,0.8851080864691754,0.4251469923111714,0.012663952962460425,0.018085106382978722,1.4280775075987842,0.8940080480025964,2.2719090060011298,17,False,False,holdout,False
inv_h21_no_dilution,6,mst,0-12,121373,110014,45190,1219,713,launch_300,0.9064124640570802,0.41076590252149725,0.011080407948079336,0.015777826952865677,1.4239391750554262,1.3239005477217498,1.5314068963126997,713,True,False,holdout,False
inv_h21_no_dilution,6,mst,13-24,14356,13796,5046,295,173,launch_300,0.9609919197548064,0.3657581907799362,0.021383009567990722,0.03428458184700753,1.6033562412247995,1.3846394786677756,1.8552090148658473,173,True,False,holdout,True
inv_h21_no_dilution,12,all,ALL,135729,120055,48773,1429,816,launch_300,0.8845198888962565,0.4062554662446379,0.011902877847653159,0.01673056814220983,1.4055901737669707,1.3131072173771554,1.5044682672560006,816,True,False,holdout,False
inv_h21_no_dilution,12,drawdown,0-10,98461,87595,35221,1039,604,launch_300,0.8896415839774123,0.4020891603402021,0.011861407614589875,0.017148860055080775,1.445769390302984,1.3358219222081573,1.5645956562418637,604,True,False,holdout,False
inv_h21_no_dilution,12,drawdown,10-20,34770,30307,12653,363,198,launch_300,0.8716422203048605,0.41749430824561984,0.011977430956544693,0.015648462815142653,1.3064957645689488,1.1378294357001295,1.4997090611169843,198,True,False,holdout,False
inv_h21_no_dilution,12,drawdown,20-30,2498,2153,899,27,14,launch_300,0.8618895116092874,0.4175568973525314,0.012540640966093822,0.01557285873192436,1.2417912907345612,0.7414893432953243,2.070811191293011,14,False,False,holdout,False
inv_h21_no_dilution,12,mst,0-12,121373,106860,43680,1154,642,launch_300,0.8804264539889431,0.40875912408759124,0.01079917649260715,0.014697802197802198,1.3610113889576627,1.2603905130410962,1.4695359017974945,642,True,False,holdout,False
inv_h21_no_dilution,12,mst,13-24,14356,13195,5093,275,174,launch_300,0.9191278907773753,0.38597953770367566,0.020841227737779463,0.0341645395641076,1.6392767256305447,1.4162467734034088,1.895999260746028,174,True,False,holdout,True
inv_h8_fcf_divergence,0,all,ALL,135729,131946,118747,1636,1526,launch_300,0.9721282850385695,0.8999666530247222,0.012399011716914494,0.012850850968866581,1.0364415537518765,0.9860314653801507,1.0893935766888898,1526,True,False,holdout,False
inv_h8_fcf_divergence,0,drawdown,0-10,98461,95753,86763,1164,1087,launch_300,0.9724967245914626,0.9061126022161186,0.012156277087924139,0.012528381913949494,1.0306100974281838,0.9714787871116465,1.0932921662867665,1087,True,False,holdout,False
inv_h8_fcf_divergence,0,drawdown,10-20,34770,33783,29821,440,410,launch_300,0.9716134598792062,0.8827220791522363,0.0130243021638102,0.013748700580128097,1.0556189811328809,0.9588457459585409,1.1620095426344372,410,True,False,holdout,False
